GEOID,unemployment_2019,unemployment_2020,delta_unemployment,state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
05129,0.04574957824607554,0.06952029520295204,0.0237707169568765,Arkansas,Searcy County,3365,588,4019,2777,0.8372729534710127,0.14630505100771335,0.6909679024632993
05131,0.03287299963549566,0.06459057150097541,0.03171757186547975,Arkansas,Sebastian County,31198,14487,47140,16711,0.6618158676283411,0.3073186253712346,0.3544972422571065
05133,0.04812211894506158,0.06363398531878549,0.015511866373723905,Arkansas,Sevier County,3884,1116,5202,2768,0.746635909265667,0.21453287197231835,0.5321030372933486
05135,0.0496792545934806,0.07621567882101815,0.026536424227537554,Arkansas,Sharp County,5938,1398,7566,4540,0.7848268569918054,0.18477398889770025,0.6000528680941052
05137,0.047235348049933006,0.07574664550569903,0.02851129745576602,Arkansas,Stone County,4616,1180,5938,3436,0.7773661165375547,0.19872010778039745,0.5786460087571572
05139,0.052308307171291694,0.08784976726766892,0.03554146009637723,Arkansas,Union County,10478,5584,16607,4894,0.6309387607635335,0.33624375263443124,0.29469500812910226
05141,0.04983451399372895,0.07700117716303709,0.027166663169308138,Arkansas,Van Buren County,6034,1593,7807,4441,0.7728961188676828,0.20404764954527987,0.568848469322403
05143,0.024429067082242215,0.04978072027791074,0.02535165319566852,Arkansas,Washington County,47504,43824,94266,3680,0.5039356713979589,0.46489720577939025,0.03903846561856866
05145,0.04492714317414137,0.06802907109473193,0.023101927920590556,Arkansas,White County,24182,5978,30885,18204,0.7829690788408613,0.19355674275538287,0.5894123360854784
05147,0.05248759957913723,0.06569183762549105,0.013204238046353824,Arkansas,Woodruff County,1543,856,2476,687,0.6231825525040388,0.345718901453958,0.27746365105008075
05149,0.039921582605596154,0.052479163723689784,0.01255758111809363,Arkansas,Yell County,5226,1284,6741,3942,0.7752558967512239,0.19047619047619047,0.5847797062750334
06001,0.02921878255418126,0.08623885119755516,0.0570200686433739,California,Alameda County,136309,617659,769864,-481350,0.1770559475439818,0.8022962497272246,-0.6252403021832428
06003,0.05012113870381586,0.11056158264199108,0.060440443938175215,California,Alpine County,244,476,741,-232,0.3292847503373819,0.6423751686909581,-0.3130904183535762
06005,0.038417440813427364,0.09055718610616811,0.05213974529274075,California,Amador County,13585,8153,22302,5432,0.6091381938839566,0.3655725943861537,0.24356559949780293
06007,0.051184904164756344,0.09051881814984171,0.039333913985085366,California,Butte County,48730,50426,102042,-1696,0.4775484604378589,0.4941690676388154,-0.016620607200956483
06009,0.03787277733700471,0.07791633145615447,0.040043554119149755,California,Calaveras County,16518,10046,27164,6472,0.6080842291267855,0.36982771314975704,0.23825651597702846
06011,0.1279998787162111,0.16874431891962083,0.040744440203409726,California,Colusa County,4554,3234,7951,1320,0.5727581436297321,0.4067412904037228,0.1660168532260093
06013,0.03072607176027946,0.08729015782259356,0.0565640860623141,California,Contra Costa County,152877,416386,581230,-263509,0.2630232438105397,0.716387660650689,-0.45336441684014933
06015,0.05733680202608411,0.09420483494557569,0.036868032919491575,California,Del Norte County,6461,4677,11452,1784,0.5641809290953546,0.4084002794271743,0.15578064966818028
06017,0.035177435728393436,0.08268827556499697,0.047510839836603536,California,El Dorado County,61838,51621,116138,10217,0.5324527717026296,0.44447984294546145,0.08797292875716817
06019,0.0724720874035448,0.11349329306649107,0.04102120566294627,California,Fresno County,164464,193025,364809,-28561,0.45082221107483644,0.5291124944834146,-0.07829028340857813
06021,0.06122763033874287,0.09108557177041554,0.02985794143167267,California,Glenn County,7063,3995,11292,3068,0.625487070492384,0.35379029401346085,0.2716967764789231
06023,0.036038678386258585,0.0805202500843582,0.04448157169809962,California,Humboldt County,21770,44768,68828,-22998,0.3162956936130645,0.6504329633288778,-0.3341372697158133
06025,0.18316398988490404,0.2185710555054366,0.03540706562053256,California,Imperial County,20847,34678,56718,-13831,0.3675552734581614,0.6114108395923693,-0.2438555661342079
06027,0.03539696733319381,0.07687765824368276,0.04148069091048895,California,Inyo County,4620,4634,9481,-14,0.4872903702141124,0.48876700769960973,-0.0014766374854973119
06029,0.07727792084675426,0.1292290755318388,0.05195115468508453,California,Kern County,164484,133366,305226,31118,0.5388924927758448,0.4369418070544449,0.10195068572139993
06031,0.07900573360097829,0.11724838240848098,0.038242648807502694,California,Kings County,24072,18699,43858,5373,0.5488622372201195,0.42635323088148114,0.12250900633863837
06033,0.05046356631684844,0.09638748137108794,0.0459239150542395,California,Lake County,13123,14941,28800,-1818,0.45565972222222223,0.5187847222222223,-0.06312500000000004
06035,0.04589208815333953,0.07296283363327873,0.027070745479939193,California,Lassen County,8970,2799,11985,6171,0.7484355444305382,0.23354192740926158,0.5148936170212766
06037,0.04572891663259542,0.1279712962743154,0.08224237964171996,California,Los Angeles County,1145530,3028885,4263443,-1883355,0.2686865990702819,0.7104316863154967,-0.4417450872452148
06039,0.06931867865767118,0.10845677859902997,0.03913809994135879,California,Madera County,29378,23168,53722,6210,0.5468523137634489,0.4312572130598265,0.11559510070362239
06041,0.022812972913761963,0.06369242969446622,0.04087945678070425,California,Marin County,24612,128288,155801,-103676,0.15797074473206205,0.8234093491055898,-0.6654386043735278
06043,0.045958639414076616,0.10343797373109226,0.05747933431701564,California,Mariposa County,5950,4088,10280,1862,0.5787937743190662,0.3976653696498054,0.18112840466926078
06045,0.03971224992562247,0.0879055703891372,0.048193320463514724,California,Mendocino County,13267,28782,43336,-15515,0.30614269891083623,0.664159128669005,-0.3580164297581687
06047,0.0805346751596741,0.12418866512574733,0.04365398996607324,California,Merced County,39397,48991,90541,-9594,0.43512883665963487,0.5410918810262754,-0.1059630443666405
06049,0.07058761694523284,0.08974080312992447,0.019153186184691626,California,Modoc County,3109,1150,4338,1959,0.7166897187644076,0.26509912402028585,0.4515905947441217
06051,0.03673337447471275,0.12428874260850163,0.08755536813378889,California,Mono County,2513,4013,6737,-1500,0.3730146949680867,0.5956657265845332,-0.2226510316164465
06053,0.06201145688836424,0.1166860380407428,0.05467458115237856,California,Monterey County,46299,113953,163883,-67654,0.2825125241788349,0.6953314254681694,-0.4128189012893345
06055,0.02842661543780073,0.08305179758894131,0.05462518215114058,California,Napa County,20676,49817,72122,-29141,0.2866809018052744,0.6907323701505782,-0.4040514683453038
06057,0.03324195593324881,0.08056453876251254,0.047322582829263736,California,Nevada County,26779,36359,64738,-9580,0.4136519509407149,0.5616330439618153,-0.14798109302110046
06059,0.02777297966942964,0.08567713283732013,0.05790415316789049,California,Orange County,676498,814009,1521725,-137511,0.4445599566281687,0.5349251671622665,-0.09036521053409774
06061,0.031067655503453168,0.07341831211128777,0.0423506566078346,California,Placer County,122488,106869,235017,15619,0.5211878289655641,0.45472880685227024,0.06645902211329391
06063,0.0768541363530925,0.11264281316275569,0.03578867680966319,California,Plumas County,6445,4561,11256,1884,0.5725835110163469,0.40520611229566456,0.1673773987206823
06065,0.041801670206963584,0.09999691716966408,0.058195246962700495,California,Riverside County,448702,527945,996156,-79243,0.45043346624424285,0.5299822517758263,-0.0795487855315834
06067,0.03663073420439521,0.09193831380662536,0.05530757960223015,California,Sacramento County,259405,440808,718290,-181403,0.3611424355065503,0.6136908490999458,-0.25254841359339547
06069,0.050494445770036325,0.10077270575396985,0.050278259983933524,California,San Benito County,10590,17628,28821,-7038,0.36744040803580724,0.6116373477672531,-0.24419693973144585
06071,0.03824442718352964,0.09435391861807103,0.05610949143454139,California,San Bernardino County,366257,455859,840931,-89602,0.4355375173468453,0.5420884709922693,-0.106550953645424
06073,0.0318390174214144,0.08946857570261593,0.05762955828120153,California,San Diego County,600094,964650,1601722,-364556,0.374655526989078,0.6022580697524289,-0.2276025427633509
06075,0.021904106909303223,0.07621090855833978,0.05430680164903656,California,San Francisco County,56417,378156,443458,-321739,0.1272206161575617,0.8527436645634987,-0.725523048405937
06077,0.05877299275503372,0.1153667126148051,0.05659371985977139,California,San Joaquin County,121098,161137,288443,-40039,0.419833381291971,0.5586441688652524,-0.13881078757328136
06079,0.0285061486690646,0.07519259845473981,0.04668644978567521,California,San Luis Obispo County,67436,88310,159681,-20874,0.4223169945077999,0.5530401237467201,-0.13072312923892015
06081,0.020425257195067565,0.06649391876136124,0.046068661566293675,California,San Mateo County,75563,291410,374138,-215847,0.20196558489113642,0.7788837273947046,-0.5769181425035681
06083,0.03689753506474432,0.08155539965140807,0.044657864586663744,California,Santa Barbara County,65736,129963,200288,-64227,0.328207381370826,0.6488806119188368,-0.32067323054801083
06085,0.02486042346992521,0.06844210229824925,0.04358167882832404,California,Santa Clara County,214612,617967,850522,-403355,0.2523297457326207,0.7265737982086296,-0.47424405247600887
06087,0.047420518707682206,0.0959658376598772,0.048545318952195,California,Santa Cruz County,26937,114246,144796,-87309,0.18603414458962955,0.7890135086604603,-0.6029793640708307
06089,0.046729841353455086,0.08717559572447478,0.040445754371019695,California,Shasta County,60789,30000,92900,30789,0.6543487621097955,0.32292787944025836,0.3314208826695372
06091,0.05317076236565897,0.08278344331133773,0.02961268094567876,California,Sierra County,1142,730,1930,412,0.5917098445595855,0.37823834196891193,0.2134715025906736
06093,0.06490170659030223,0.10181305999496229,0.03691135340466006,California,Siskiyou County,13290,9593,23450,3697,0.5667377398720682,0.40908315565031983,0.15765458422174838
06095,0.03749120538610195,0.09334721664693524,0.05585601126083329,California,Solano County,69306,131639,205831,-62333,0.3367131287318237,0.6395489503524736,-0.3028358216206499
06097,0.0268542577443323,0.07563948742175038,0.04878522967741808,California,Sonoma County,61825,199938,268252,-138113,0.23047358453991024,0.7453364746581572,-0.514862890118247
06099,0.06038681489904496,0.1089232712877368,0.048536456388691834,California,Stanislaus County,104145,105841,214876,-1696,0.4846748822576742,0.4925678065488933,-0.007892924291219128
06101,0.07306472133188452,0.1167997791999448,0.043735057868060284,California,Sutter County,24375,17367,42640,7008,0.5716463414634146,0.4072936210131332,0.16435272045028143
06103,0.05544690196486121,0.0908131897666762,0.035366287801814986,California,Tehama County,19141,8911,28721,10230,0.6664461543818112,0.3102607847916159,0.3561853695901953
06105,0.0548147095903546,0.08231366076679376,0.027498951176439163,California,Trinity County,3188,2851,6258,337,0.5094279322467242,0.45557686161713007,0.053851070629594155
06107,0.09622116810954637,0.13666672190305504,0.04044555379350867,California,Tulare County,77579,66105,146832,11474,0.5283521303258145,0.45020840143837854,0.07814372888743598
06109,0.044612281277853355,0.10119195582632085,0.05657967454846749,California,Tuolumne County,17689,11978,30401,5711,0.5818558600046051,0.39400019736192887,0.18785566264267622
06111,0.03595028463692775,0.08430220332697404,0.048351918690046285,California,Ventura County,162207,251388,422698,-89181,0.3837420569768487,0.5947224732551373,-0.21098041627828856
06113,0.040846049071398334,0.07517699905042241,0.03433094997902408,California,Yolo County,27292,67598,97264,-40306,0.2805971376871196,0.6949950649777924,-0.4143979272906728
06115,0.06050049449389383,0.10830114672809955,0.04780065223420572,California,Yuba County,17676,11230,29787,6446,0.593413233961124,0.37701010507939703,0.21640312888172697
08001,0.029281892484309218,0.07751720162830072,0.0482353091439915,Colorado,Adams County,95657,134202,236735,-38545,0.40406783956744885,0.5668870255771221,-0.16281918600967327
08003,0.03583229872982524,0.06493245214312299,0.029100153413297747,Colorado,Alamosa County,3813,3759,7808,54,0.4883452868852459,0.48142930327868855,0.006915983606557374
08005,0.026947896587376174,0.07558118030515819,0.048633283717782014,Colorado,Arapahoe County,127323,213607,350183,-86284,0.36358989442662837,0.60998677834161,-0.2463968839149816
08007,0.03166594589399836,0.075957799876452,0.04429185398245364,Colorado,Archuleta County,5189,3738,9144,1451,0.5674759405074365,0.40879265091863515,0.1586832895888014
08009,0.016936812660459058,0.024901218307540333,0.007964405647081275,Colorado,Baca County,1867,317,2225,1550,0.8391011235955056,0.14247191011235955,0.696629213483146
08011,0.029178064348052625,0.04546293732114834,0.016284872973095714,Colorado,Bent County,1503,732,2274,771,0.6609498680738787,0.32189973614775724,0.33905013192612143
08013,0.023555594850367848,0.059673452203488075,0.03611785735312023,Colorado,Boulder County,42501,159089,206111,-116588,0.20620442382987808,0.7718607934559534,-0.5656563696260752
08014,0.024489560882512626,0.06395665073347617,0.039467089850963546,Colorado,Broomfield County,16295,29077,46632,-12782,0.3494381540572997,0.6235417738891749,-0.27410361983187514
08015,0.023839673133093587,0.06326791620727674,0.03942824307418316,Colorado,Chaffee County,6222,7160,13717,-938,0.4535977254501713,0.521980024786761,-0.06838229933658968
08017,0.015781616549370867,0.024975477250433867,0.009193860701063001,Colorado,Cheyenne County,993,131,1136,862,0.8741197183098591,0.1153169014084507,0.7588028169014084
08019,0.024576190281357827,0.08184448075429245,0.05726829047293462,Colorado,Clear Creek County,2754,3604,6548,-850,0.4205864386072083,0.550397067806964,-0.12981062919975567
08021,0.03659170934699104,0.05749177020282468,0.020900060855833638,Colorado,Conejos County,2286,1959,4333,327,0.5275790445418879,0.45211170090006925,0.07546734364181862
08023,0.039200105946232286,0.07319930643422841,0.03399920048799612,Colorado,Costilla County,741,1311,2094,-570,0.3538681948424069,0.6260744985673352,-0.2722063037249283
08025,0.04242291712223923,0.057466541441652974,0.015043624319413744,Colorado,Crowley County,1271,437,1750,834,0.7262857142857143,0.24971428571428572,0.4765714285714286
08027,0.03009379365396129,0.05128950537813032,0.02119571172416903,Colorado,Custer County,2474,1112,3634,1362,0.6807925151348376,0.30599889928453494,0.3747936158503027
08029,0.03333008087150671,0.06647941760741315,0.033149336735906434,Colorado,Delta County,13081,5887,19370,7194,0.6753226639132679,0.3039235931853381,0.37139907072792977
08031,0.02693410297520223,0.07959705797660244,0.05266295500140021,Colorado,Denver County,71618,313293,393827,-241675,0.18185142207111243,0.7955091956620547,-0.6136577735909423
08033,0.029658284977433915,0.06714876033057851,0.03749047535314459,Colorado,Dolores County,1089,341,1449,748,0.7515527950310559,0.23533471359558317,0.5162180814354727
08035,0.02375727393476983,0.05593700112497991,0.032179727190210075,Colorado,Douglas County,121270,104653,231599,16617,0.5236205683098805,0.45187155384954164,0.07174901446033882
08037,0.02244470869083397,0.090830417714588,0.06838570902375403,Colorado,Eagle County,9892,18588,29140,-8696,0.3394646533973919,0.6378860672614962,-0.2984214138641043
08039,0.021811624900880937,0.045356838151377823,0.023545213250496886,Colorado,Elbert County,14027,4490,18983,9537,0.7389243006900912,0.23652741926987306,0.5023968814202181
08041,0.03291686280154522,0.07088212126630358,0.037965258464758365,Colorado,El Paso County,202828,161941,378849,40887,0.5353795311588522,0.42745526581830756,0.10792426534054461
08043,0.04606877257402642,0.08049406900793268,0.034425296433906266,Colorado,Fremont County,17517,7369,25557,10148,0.6854090855734241,0.2883358766678405,0.39707320890558356
08045,0.02700067862532792,0.06759181018741887,0.04059113156209095,Colorado,Garfield County,14717,15427,30904,-710,0.47621667098110276,0.4991910432306498,-0.022974372249547015
08047,0.023103606256953988,0.10918634081573378,0.0860827345587798,Colorado,Gilpin County,1833,2223,4186,-390,0.43788819875776397,0.531055900621118,-0.09316770186335399
08049,0.02132226435264837,0.08208935030261484,0.06076708594996647,Colorado,Grand County,4883,4710,9870,173,0.49473150962512663,0.47720364741641336,0.017527862208713274
08051,0.02136147029016237,0.06442801579525549,0.04306654550509312,Colorado,Gunnison County,3735,7132,11190,-3397,0.33378016085790885,0.6373547810545129,-0.3035746201966041
08053,0.035612264330603695,0.04528946806237983,0.009677203731776135,Colorado,Hinsdale County,353,255,632,98,0.5585443037974683,0.40348101265822783,0.1550632911392405
08055,0.057520238602471234,0.10094041735310269,0.04342017875063146,Colorado,Huerfano County,2203,2076,4406,127,0.5,0.4711756695415343,0.02882433045846572
08057,0.02301429046194749,0.04202860401860138,0.01901431355665389,Colorado,Jackson County,681,175,876,506,0.7773972602739726,0.1997716894977169,0.5776255707762556
08059,0.02538412125765776,0.06793739475376677,0.04255327349610901,Colorado,Jefferson County,148417,218396,377357,-69979,0.39330660356108404,0.5787516860691599,-0.1854450825080759
